"Time","ID","Category","Group","Event","Msg. Type","Priority","Ether Type","Src. MAC","Src. Vendor","Src. Int.","Src. Zone","Dst. MAC","Dst. Vendor","Dst. Int.","Dst. Zone","Src. IP","Src. Port","Src. Name","Src.NAT IP","Src.NAT Port","In SPI","Dst. IP","Dst. Port","Dst. Name","Dst.NAT IP","Dst.NAT Port","Out SPI","IP Protocol","ICMP Type","ICMP Code","RX Bytes","TX Bytes","Access Rule","NAT Policy","User Name","Session Time","Session Type","IDP Rule","IDP Priority","HTTP OP","URL","VPN Policy","HTTP Result","Block Cat","Application","FW Action","DPI","Notes","Message","HTTP Referer"
"02/25/2026 13:05:49","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.156.73.16","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","patch","0s"," ","","","","","","","","","NA","","patch via Web from 185.156.73.16","User login denied due to bad credentials",""
"02/25/2026 13:06:15","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","92.63.197.78","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","lisa","0s"," ","","","","","","","","","NA","","lisa via Web from 92.63.197.78","User login denied due to bad credentials",""
"02/25/2026 13:09:07","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","92.63.197.33","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","sis","0s"," ","","","","","","","","","NA","","sis via Web from 92.63.197.33","User login denied due to bad credentials",""
"02/25/2026 13:11:04","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","88.210.63.61","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","udemy","0s"," ","","","","","","","","","NA","","udemy via Web from 88.210.63.61","User login denied due to bad credentials",""
"02/25/2026 13:11:06","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.218.138.12","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","encrypt","0s"," ","","","","","","","","","NA","","encrypt via Web from 185.218.138.12","User login denied due to bad credentials",""
"02/25/2026 13:11:46","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","88.210.63.8","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","pierre","0s"," ","","","","","","","","","NA","","pierre via Web from 88.210.63.8","User login denied due to bad credentials",""
"02/25/2026 13:14:49","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","88.210.63.9","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","adan","0s"," ","","","","","","","","","NA","","adan via Web from 88.210.63.9","User login denied due to bad credentials",""
"02/25/2026 13:17:02","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.218.138.13","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","testtest","0s"," ","","","","","","","","","NA","","testtest via Web from 185.218.138.13","User login denied due to bad credentials",""
"02/25/2026 13:19:35","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","88.210.63.2","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","rim","0s"," ","","","","","","","","","NA","","rim via Web from 88.210.63.2","User login denied due to bad credentials",""
"02/25/2026 13:19:43","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","92.63.197.79","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","morin","0s"," ","","","","","","","","","NA","","morin via Web from 92.63.197.79","User login denied due to bad credentials",""
"02/25/2026 13:20:21","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","92.63.197.80","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","ferguson","0s"," ","","","","","","","","","NA","","ferguson via Web from 92.63.197.80","User login denied due to bad credentials",""
"02/25/2026 13:23:50","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","88.210.63.10","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","test.admin2","0s"," ","","","","","","","","","NA","","test.admin2 via Web from 88.210.63.10","User login denied due to bad credentials",""
"02/25/2026 13:24:47","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","88.210.63.3","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","pokemon","0s"," ","","","","","","","","","NA","","pokemon via Web from 88.210.63.3","User login denied due to bad credentials",""
"02/25/2026 13:25:21","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.218.138.14","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","brett","0s"," ","","","","","","","","","NA","","brett via Web from 185.218.138.14","User login denied due to bad credentials",""
"02/25/2026 13:26:58","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","88.210.63.11","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","supportengineer","0s"," ","","","","","","","","","NA","","supportengineer via Web from 88.210.63.11","User login denied due to bad credentials",""
"02/25/2026 13:33:04","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","88.210.63.12","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","discar","0s"," ","","","","","","","","","NA","","discar via Web from 88.210.63.12","User login denied due to bad credentials",""
"02/25/2026 13:33:23","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","88.210.63.4","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","tim","0s"," ","","","","","","","","","NA","","tim via Web from 88.210.63.4","User login denied due to bad credentials",""
"02/25/2026 13:34:06","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.218.138.10","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","puppet","0s"," ","","","","","","","","","NA","","puppet via Web from 185.218.138.10","User login denied due to bad credentials",""
"02/25/2026 13:40:17","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","88.210.63.13","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","glen","0s"," ","","","","","","","","","NA","","glen via Web from 88.210.63.13","User login denied due to bad credentials",""
"02/25/2026 13:49:16","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","88.210.63.62","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","training2","0s"," ","","","","","","","","","NA","","training2 via Web from 88.210.63.62","User login denied due to bad credentials",""
"02/25/2026 13:51:18","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","88.210.63.5","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","nas2","0s"," ","","","","","","","","","NA","","nas2 via Web from 88.210.63.5","User login denied due to bad credentials",""
"02/25/2026 13:53:27","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","92.63.197.77","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","vdi","0s"," ","","","","","","","","","NA","","vdi via Web from 92.63.197.77","User login denied due to bad credentials",""
"02/25/2026 13:56:08","658","VPN","VPN IKE","Responder: IKE ID mismatch","Standard Note String","Warning","","","","","","","","","","152.32.207.187","13183","","","","","69.31.226.50","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN policy does not exist for peer IP address: 152.32.207.187","IKE Responder: Proposed IKE ID mismatch",""
"02/25/2026 13:56:08","402","VPN","VPN IKE","Proposal Rejected","Standard Note String","Warning","","","","","","","","","","152.32.207.187","13183","","","","","69.31.226.50","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN Policy: ","IKE Responder: IKE proposal does not match (Phase 1)",""
"02/25/2026 13:56:08","658","VPN","VPN IKE","Responder: IKE ID mismatch","Standard Note String","Warning","","","","","","","","","","152.32.207.187","13183","","","","","69.31.226.50","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN policy does not exist for peer IP address: 152.32.207.187","IKE Responder: Proposed IKE ID mismatch",""
"02/25/2026 13:56:08","402","VPN","VPN IKE","Proposal Rejected","Standard Note String","Warning","","","","","","","","","","152.32.207.187","13183","","","","","69.31.226.50","500","","","","","udp","","","","","","","","","","","","","","","","","","NA","","VPN Policy: ","IKE Responder: IKE proposal does not match (Phase 1)",""
"02/25/2026 13:59:13","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.218.138.13","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","adsync.tech","0s"," ","","","","","","","","","NA","","adsync.tech via Web from 185.218.138.13","User login denied due to bad credentials",""
"02/25/2026 14:01:00","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","88.210.63.8","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","configuration","0s"," ","","","","","","","","","NA","","configuration via Web from 88.210.63.8","User login denied due to bad credentials",""
"02/25/2026 14:01:43","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","92.63.197.78","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","gus","0s"," ","","","","","","","","","NA","","gus via Web from 92.63.197.78","User login denied due to bad credentials",""
"02/25/2026 14:08:27","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","185.218.138.14","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","sedacm","0s"," ","","","","","","","","","NA","","sedacm via Web from 185.218.138.14","User login denied due to bad credentials",""
"02/25/2026 14:13:34","33","Users","Authentication Access","Unknown User Login Attempt","Standard String Service","Alert","","","","X1","","","","X1","","88.210.63.10","","","","","","69.31.226.50","443","","","","","tcp","","","","","","","tsunami","0s"," ","","","","","","","","","NA","","tsunami via Web from 88.210.63.10","User login denied due to bad credentials",""
